title,date,link,# of indications
"With Aduhelm in tatters, the search is on for Michel Vounatsos� replacement at Biogen; David Liu, Roger Perlmutter join insitro�s SAB � Endpoints News","May 6, 2022 06:18 AM EDTUpdated 10:52 AM",https://endpts.com/with-aduhelm-in-tatters-the-search-is-on-for-michel-vounatsos-replacement-at-biogen-david-liu-roger-perlmutter-join-insitros-sab/,1
Immune Regulation makes Peter Greenleaf chairman and assembles a quintet of new execs; Bob Coughlin moves on from MassBio to JLL � Endpoints News,"December 18, 2020 11:27 AM ESTUpdated December 20, 10:58 PM",https://endpts.com/immune-regulation-makes-peter-greenleaf-chairman-and-assembles-a-quintet-of-new-execs-bob-coughlin-moves-on-from-massbio-to-jll/,1
Bristol Myers Squibb scores TYK2 OK; ARCH backs mRNA platform play; Illumina�s $8B conundrum; Sizing up Alnylam�s win; and more � Endpoints News,"September 10, 2022 06:15 AM EDTUpdated September 12, 11:45 AM",https://endpts.com/arch-backs-mrna-platform-play-illuminas-8b-conundrum-sizing-up-alnylams-win-two-preclinical-deals/,0
Flagship on center stage: Axcella�s new CMO likens the biotech to �professional sports team�; Life after the FDA takes shape for Stephen Hahn as a chief executive � Endpoints News,"December 10, 2021 06:37 AM EST",https://endpts.com/flagship-on-center-stage-axcellas-new-cmo-likens-the-biotech-to-professional-sports-team-life-after-the-fda-takes-shape-for-stephen-hahn-as-a-chief-executive/,1
Sara Kenkare-Mitra leaves Genentech for a chance to lead neuro R&D; GlaxoSmithKline alum jumps to Vifor Pharma with the lid lifted on sale to CSL � Endpoints News,"December 17, 2021 05:04 AM ESTUpdated February 7, 01:01 PM",https://endpts.com/sara-kenkare-mitra-leaves-genentech-for-a-chance-to-lead-neuro-r-glaxosmithkline-alum-jumps-to-vifor-pharma-with-the-lid-lifted-on-sale-to-csl/,1
Alkermes promotes from within to find new CFO and COO in rebound effort; Moderna vet Robert Dolski joins Checkmate as CFO � Endpoints News,"January 8, 2021 11:07 AM ESTUpdated January 12, 04:09 PM",https://endpts.com/alkermes-promotes-from-within-to-find-new-cfo-and-coo-in-rebound-effort-moderna-vet-robert-dolski-joins-checkmate-as-cfo/,1
Pierre Beaurang hits the ground running at his 3rd startup; Mike Grey poaches Astellas dealmaker to head protein degradation player � Endpoints News,"November 5, 2021 06:27 AM EDT",https://endpts.com/pierre-beaurang-hits-the-ground-running-at-his-3rd-startup-mike-grey-poaches-astellas-dealmaker-to-head-protein-degradation-player/,2
Latest news on Covid vaccine delay for kids; Door slammed shut for China-only data; Eric Lander is out; Looking back at the boom; and more � Endpoints News,"February 12, 2022 06:00 AM EST",https://endpts.com/latest-news-on-covid-vaccine-delay-for-kids-door-slammed-shut-for-china-only-data-eric-lander-is-out-looking-back-at-the-boom-and-more/,0
"CytoImmune CEO breaks down her 3 �pillars� of success; Former Novartis, Gilead exec Alessandro Riva to lead an ultra low-profile cell therapy outfit � Endpoints News","November 12, 2021 04:40 AM ESTUpdated 07:17 AM",https://endpts.com/cytoimmune-ceo-breaks-down-her-3-pillars-of-success-former-novartis-gilead-exec-alessandro-riva-to-lead-an-ultra-low-profile-cell-therapy-outfit/,1
"IPO tracker: After another three pricings bring total raise close to $3B, debuts expected to slow in short week � Endpoints News","February 8, 2021 09:52 AM ESTUpdated February 22, 03:28 PM",https://endpts.com/ipo-tracker-2021-gets-started-with-a-flurry-of-new-offerings/,1
"Latest news out of #ASCO22; GSK, Bristol Myers get M&A going in vaccines, oncology; Roche�s pact spotlights new cancer target; and more � Endpoints News","June 4, 2022 06:00 AM EDTUpdated June 7, 12:05 AM",https://endpts.com/latest-news-out-of-asco22-gsk-bristol-myers-get-m-roches-pact-spotlights-new-cancer-target-and-more/,0
"Exclusive: GV�s first network development partner completes �full circle�; Just when Enzyvant scores an approval, Rachelle Jacques plans her exit � Endpoints News","March 4, 2022 09:00 AM ESTUpdated March 7, 09:07 AM",https://endpts.com/exclusive-gvs-first-network-development-partner-completes-full-circle-just-when-enzyvant-scores-an-approval-rachelle-jacques-plans-her-exit/,1
Endpoints 20 under 40; Verdict on PI3K; Regeneron goes discount shopping; $1.85B deal implodes; and more � Endpoints News,"April 23, 2022 06:00 AM EDT",https://endpts.com/endpoints-20-under-40-verdict-on-pi3k-regeneron-goes-discount-shopping-1-85b-deal-implodes-and-more/,0
"Lyell CSO: New job is �the missing piece� of his career; Orphazyme and Cortexyme and Sio, oh my: Your guide to the latest CEO changes � Endpoints News","February 4, 2022 06:41 AM ESTUpdated 10:36 AM",https://endpts.com/lyell-cso-new-job-is-the-missing-piece-of-his-career-orphazyme-and-cortexyme-and-sio-oh-my-your-guide-to-the-latest-ceo-changes/,1
"A $5B Pfizer buyout? Amgen, Gilead headline M&A Thursday; Alnylam�s ATTR sweep; Andrew Lo�s rare disease quest; and more � Endpoints News","August 6, 2022 06:00 AM EDT",https://endpts.com/a-5b-pfizer-buyout-amgen-gilead-headline-m-alnylams-attr-sweep-andrew-los-rare-disease-quest-and-more/,0
"Revamp coming at Gilead; Latest from in Ukraine, Russia; Biogen�s hanging budget ax; Novartis places gene therapy bet; and more � Endpoints News","March 12, 2022 06:00 AM EST",https://endpts.com/revamp-coming-at-gilead-latest-from-in-ukraine-russia-biogens-hanging-budget-axe-novartis-places-gene-therapy-bet-and-more/,0
Inside PBMs� tactics to tilt the market; Is the KRAS race still on? CAR-T safety scares trigger halts; and more � Endpoints News,"February 19, 2022 06:00 AM EST",https://endpts.com/inside-pbms-tactics-to-tilt-the-market-is-the-kras-race-still-on-car-t-safety-scares-trigger-halts-and-more/,0
Pfizer�s $11.6B wager; TIGIT implosion; An unusual pharma-biotech pact; Inside a16z�s vision to reshape biotech; and more � Endpoints News,"May 14, 2022 06:00 AM EDT",https://endpts.com/pfizers-11-6b-wager-tigit-implosion-an-unusual-pharma-biotech-pact-inside-a16zs-vision-to-reshape-biotech-and-more/,0
The 20 under 40: Inside the next generation of biopharma leaders � Endpoints News,"April 6, 2020 06:41 AM EDTUpdated April 9, 08:27 AM",https://endpts.com/the-20-under-40-inside-the-next-generation-of-biopharma-leaders/,0
From bench to boardroom: 20 of the most influential biopharma R&D executives in drug development � Endpoints News,"August 30, 2021 07:07 AM EDTUpdated September 3, 11:04 AM",https://endpts.com/from-bench-to-boardroom-20-of-the-most-influential-biopharma-rd-executives-in-drug-development/,0
"The good, the bad and the ugly for the top 15 spenders in the global drug R&D business: 2018 � Endpoints News","February 21, 2018 05:44 AM ESTUpdated February 24, 07:59 AM",https://endpts.com/the-good-the-bad-and-the-ugly-for-the-top-15-spenders-in-the-global-drug-rd-business-2018/,0
"Voyager goes big, securing multi-billion dollar gene therapy development deal with Neurocrine � Endpoints News","January 9, 2023 02:01 PM EST",https://endpts.com/voyager-goes-big-securing-multi-billion-dollar-gene-therapy-development-deal-with-neurocrine/,1
2020�s NDA list is packed with commercial firsts � from historic to haphazard. Have we reached a tipping point? � Endpoints News,"January 4, 2021 07:00 AM ESTUpdated January 5, 12:05 PM",https://endpts.com/fda-approvals-for-2020/,0
Legacies: 60 biopharma pioneers over 60 who helped birth a tech revolution in the making � Endpoints News,"May 19, 2021 07:10 AM EDTUpdated May 26, 11:33 AM",https://endpts.com/legacies-60-biopharma-pioneers-over-60-who-helped-birth-a-tech-revolution-in-the-making/,0
Special report: Twenty extraordinary women in biopharma R&D who worked their way to the top � Endpoints News,"November 11, 2019 06:00 AM ESTUpdated May 26, 11:32 AM",https://endpts.com/special-report-twenty-extraordinary-women-in-biopharma-rd-who-worked-their-way-to-the-top/,0
Special report: Meet 20 extraordinary women who are supercharging biopharma R&D � Endpoints News,"December 7, 2021 07:00 AM ESTUpdated December 17, 08:48 AM",https://endpts.com/special-report-meet-20-extraordinary-women-who-are-supercharging-biopharma-rd/,0
The 20(+1) under 40: Inside the next generation of biotech leaders � Endpoints News,"April 6, 2021 07:15 AM EDTUpdated April 8, 07:55 AM",https://endpts.com/the-201-under-40-inside-the-next-generation-of-biotech-leaders/,0
"On in vivo cell therapy quest, Takeda-backed Ensoma buys a CRISPR upstart and bags $85M � Endpoints News","January 5, 2023 04:45 PM ESTUpdated January 9, 06:03 PM",https://endpts.com/on-in-vivo-cell-therapy-quest-takeda-backed-ensoma-buys-a-crispr-upstart-and-bags-85m/,1
Hummingbird and Synaffix agree to antibody-drug conjugate deal worth up to $150M � Endpoints News,"January 4, 2023 10:52 AM EST",https://endpts.com/hummingbird-and-synaffix-agree-to-antibody-drug-conjugate-deal-worth-up-to-150m/,0
�As the market has turned�: Enveda secures $68M to move revised pipeline into the clinic in 2023 � Endpoints News,"December 21, 2022 07:00 AM ESTUpdated 10:03 AM",https://endpts.com/as-the-market-has-turned-enveda-secures-68m-to-move-revised-pipeline-into-the-clinic-in-2023/,1
"Sio fails to find buyer, ending �vant journey in liquidation � Endpoints News","December 15, 2022 06:53 AM EST",https://endpts.com/sio-to-liquidate-formerly-known-as-axovant/,1
"Cajal Neuroscience launches with $96M Series A, tackling Alzheimer�s and Parkinson�s � Endpoints News","November 29, 2022 07:00 AM ESTUpdated 03:12 PM",https://endpts.com/cajal-neuroscience-nets-96m-series-a-and-is-looking-to-go-after-neurodegeneration-targets/,1
Big week for Alzheimer�s data; AstraZeneca buys cell therapy startup; Digital therapeutics hits a payer wall; and more � Endpoints News,"December 3, 2022 06:00 AM ESTUpdated December 5, 04:52 AM",https://endpts.com/big-week-for-alzheimers-data-astrazeneca-buys-cell-therapy-startup-digital-therapeutics-hits-a-payer-wall-and-more/,0
"J&J presses pause on a partner�s PhI prostate cancer study, cutting off potential Erleada combo � Endpoints News","October 31, 2022 10:29 AM EDTUpdated 11:39 AM",https://endpts.com/jj-presses-pause-on-a-partners-phi-prostate-cancer-study-cutting-off-potential-erleada-combo/,0
"Decades in the making, Kyowa Hakko Kirin finally wins FDA approval for add-on Parkinson�s therapy � Endpoints News","August 28, 2019 06:55 AM EDT",https://endpts.com/decades-into-the-making-kyowa-hakko-kirin-wins-fda-approval-for-add-on-parkinsons-therapy/,5
DSMB hits pause on Voyager�s Neurocrine-partnered Parkinson�s gene therapy � Endpoints News,"November 10, 2020 06:51 AM ESTUpdated 10:28 AM",https://endpts.com/dsmb-hits-pause-on-voyagers-neurocrine-partnered-parkinsons-gene-therapy/,1
"Neurocrine axes Parkinson�s collab with Voyager after safety issues, jeopardizing biotech�s long-running centerpiece � Endpoints News","February 2, 2021 05:07 PM ESTUpdated February 3, 06:27 AM",https://endpts.com/neurocrine-axes-parkinsons-collab-with-voyager-after-safety-issues-jeopardizing-biotechs-longrunning-centerpiece/,2
Incyte faces delay on FDA�s Jakafi decision for cGVHD; Bayer�s Parkinson�s cell therapy enters the clinic � Endpoints News,"June 8, 2021 11:21 AM EDT",https://endpts.com/incyte-faces-delay-on-fdas-jakafi-decision-for-cgvhd-bayers-parkinsons-cell-therapy-enters-the-clinic/,3
"Early data snapshots of Axovant�s gene therapies for Parkinson�s, Tay Sachs appear promising � Endpoints News","March 11, 2019 06:31 AM EDTUpdated May 26, 08:50 PM",https://endpts.com/early-data-snapshots-of-axovants-gene-therapies-for-parkinsons-tay-sachs-appear-promising/,4
Can wearables help Parkinson�s patients? Verily publishes new data from virtual exams � Endpoints News,"June 3, 2022 02:07 PM EDT",https://endpts.com/can-wearables-help-parkinsons-patients-verily-publishes-new-data-from-virtual-exams/,3
"Sanofi flunks Parkinson�s Phase II, axes handful of mid-stage programs in Q4 earnings � Endpoints News","February 5, 2021 09:59 AM EST",https://endpts.com/sanofi-flunks-parkinsons-phase-ii-axes-handful-of-mid-stage-programs-in-q4-earnings/,3
"AbbVie picks first Alzheimer�s, Parkinson�s targets in Mission pact; Amarin files for Vascepa OK in Europe � Endpoints News","December 3, 2019 10:54 AM ESTUpdated 11:14 AM",https://endpts.com/abbvie-picks-first-alzheimers-parkinsons-targets-in-mission-pact-amarin-files-for-vascepa-ok-in-europe/,1
"French biotech raises $75M for new cell therapy manufacturing tech, Parkinson�s treatment � Endpoints News","September 13, 2021 10:58 AM EDTUpdated September 16, 12:27 PM",https://endpts.com/french-biotech-raises-75-million-for-new-cell-therapy-manufacturing-tech-parkinsons-treatment/,1
"Bayer and AskBio expand grand gene therapy ambitions with new Parkinson�s program, top scientist � Endpoints News","January 28, 2021 11:27 AM EST",https://endpts.com/bayer-and-askbio-expand-grand-gene-therapy-ambitions-with-new-parkinsons-program-top-scientist/,1
Parkinson�s patients no longer need to rely on a needle for apomorphine antidote for �off� episodes after new FDA approval � Endpoints News,"May 22, 2020 07:02 AM EDTUpdated 12:47 PM",https://endpts.com/parkinsons-patients-experiencing-off-episodes-no-longer-need-to-rely-on-a-needle-for-an-antidote-with-new-fda-approval/,5
Ex-FDA officials ask SCOTUS to take up J&J talc case; Annovis shows data from PhII Parkinson�s trial � Endpoints News,"October 5, 2021 11:11 AM EDTUpdated 03:21 PM",https://endpts.com/ex-fda-officials-ask-scotus-to-take-up-j-annovis-shows-data-from-phii-parkinsons-trial/,2
"AstraZeneca taps two more targets from its AI partner, again in CKD and IPF � Endpoints News","October 6, 2022 10:40 AM EDT",https://endpts.com/astrazeneca-taps-two-more-targets-from-its-ai-partner-again-in-ckd-and-ipf/,1
Aquestive touts PhII data � and speed � in potential EpiPen replacement candidate � Endpoints News,"September 27, 2022 11:18 AM EDT",https://endpts.com/aquestive-touts-phii-data-and-speed-in-potential-epipen-replacement-candidate/,1
Escape Bio nabs $73M as race with well-heeled Biogen and Denali heats up � Endpoints News,"September 14, 2020 10:41 AM EDT",https://endpts.com/escape-bio-nabs-73-million-as-race-with-well-heeled-biogen-and-denali-heats-up/,4
Updated: Neuron23 launches with $113M financing and eyes dead set on Denali and Biogen � Endpoints News,"December 16, 2020 07:09 AM ESTUpdated 11:42 AM",https://endpts.com/neuron23-launches-with-113m-financing-and-eyes-dead-set-on-denali-and-biogen/,4
"Voyager CEO Andre Turenne resigns amid setbacks, as the biotech pivots back to discovery � Endpoints News","May 19, 2021 05:21 PM EDT",https://endpts.com/voyager-ceo-andre-turenne-resigns-amid-setbacks-as-the-biotech-pivots-back-to-discovery/,1
"Looking to build new smart cells, BlueRock teams with Tim Lu�s Senti Bio in �second-order� engineering alliance � Endpoints News","May 27, 2021 07:41 AM EDTUpdated May 28, 01:23 PM",https://endpts.com/looking-to-build-new-smart-cell-bluerock-teams-with-senti-bio-in-hunt-for-second-order-engineering/,4
"AbbVie shrugs off $134M cash deals, quitting a neuro R&D pact with Voyager Therapeutics on vectorized antibody treatments � Endpoints News","August 4, 2020 09:34 AM EDT",https://endpts.com/abbvie-shrugs-off-134m-cash-deals-quitting-a-neuro-rd-pact-with-voyager-therapeutics-on-vectorized-antibody-treatments/,3
"FDA hits Supernus with double whammy, handing biotech a CRL and RTF on same day � Endpoints News","November 10, 2020 09:58 AM EST",https://endpts.com/fda-hits-supernus-with-double-whammy-handing-biotech-a-crl-and-rtf-on-same-day/,3
"Spurred on by OrbiMed partner�s diagnosis, Vanqua Bio takes aim at neurodegenerative disease with blue-chip backers � Endpoints News","September 14, 2021 07:00 AM EDTUpdated 04:09 PM",https://endpts.com/spurred-on-by-orbimed-partners-diagnosis-vanqua-bio-takes-aim-at-neurodegenerative-disease-with-blue-chip-backers/,4
FDA slaps a hold on Voyager�s lead gene therapy over �MRI abnormalities� � Endpoints News,"December 23, 2020 06:44 AM EST",https://endpts.com/fda-slaps-a-hold-on-voyagers-lead-gene-therapy-over-mri-abnormalities/,1
Al Sandrock prunes his post-Biogen voyage with similar focus on ALS � Endpoints News,"August 5, 2022 10:22 AM EDTUpdated 12:39 PM",https://endpts.com/al-sandrock-prunes-his-post-biogen-voyage-with-similar-focus-on-als/,1
"GlaxoSmithKline, Oxford unveil new partnership pitting buzzy R&D advances against neurological disease � Endpoints News","December 2, 2021 04:27 AM EST",https://endpts.com/glaxosmithkline-oxford-unveil-new-partnership-pitting-buzzy-rd-advances-against-neurological-disease/,1
Regeneron/Sanofi PD-1 trial halted for significant efficacy; Avadel soars on positive narcolepsy data � Endpoints News,"April 27, 2020 10:07 AM EDTUpdated 10:22 AM",https://endpts.com/regeneron-sanofi-pd-1-trial-halted-for-significant-efficacy-avadel-soars-on-positive-narcolepsy-data/,2
"Merck makes first big splash for Alzheimer�s drug R&D since 2017 fail, inking research pact with Cerevance � Endpoints News","August 9, 2022 08:01 AM EDTUpdated 11:02 AM",https://endpts.com/merck-makes-first-big-splash-for-alzheimers-drug-rd-since-2017-fail-inking-research-pact-with-cerevance/,0
"Battered, cash hungry Intec feels the burn of Novartis rejection � Endpoints News","December 11, 2019 10:24 AM ESTUpdated December 12, 05:06 AM",https://endpts.com/battered-cash-hungry-intec-feels-the-burn-of-novartis-rejection/,2
"Eli Lilly picks up gene therapy player Prevail in deal worth $1B+, making good on bolt-on pledge from earlier this year � Endpoints News","December 15, 2020 07:27 AM ESTUpdated January 19, 09:03 AM",https://endpts.com/eli-lilly-picks-up-gene-therapy-player-prevail-in-deal-worth-1b-making-good-on-bolt-on-pledge-from-earlier-this-year/,0
Biogen enlists under-the-radar AAV engineers as it pumps gene therapies into the pipeline � Endpoints News,"May 11, 2021 09:15 AM EDTUpdated 09:47 AM",https://endpts.com/biogen-enlists-under-the-radar-aav-engineers-in-hunt-to-gene-therapify-their-pipeline/,2
"ARCH unveils its Really Big Neuroscience Company with $500M, an Amgen deal and eyes on depression, Alzheimer�s and a lot more � Endpoints News","October 7, 2021 06:30 AM EDTUpdated June 29, 02:30 PM",https://endpts.com/arch-unveils-its-really-big-neuroscience-company-with-500m-an-amgen-deal-and-eyes-on-depression-alzheimers-and-a-lot-more/,0
"Flagship launches Senda Biosciences with $88M in backing, looking to pioneer the field of �Intersystems Biology� � Endpoints News","October 29, 2020 10:02 AM EDTUpdated October 30, 04:26 PM",https://endpts.com/flagship-launches-senda-biosciences-with-an-88m-backing-looking-to-pioneer-the-field-of-intersystems-biology/,2
"Plowing ahead after its latest setback, Axovant nabs two assets to beef up gene therapy pipeline � Endpoints News","December 14, 2018 10:32 AM EST",https://endpts.com/ploughing-ahead-after-its-latest-setback-axovant-nabs-two-assets-to-beef-up-gene-therapy-pipeline/,1
BMS gets the ball rolling on liso-cel in Europe; BeiGene files China NDA for in-house PARP drug � Endpoints News,"July 17, 2020 10:50 AM EDT",https://endpts.com/bms-gets-the-ball-rolling-on-liso-cel-in-europe-beigene-files-china-nda-for-in-house-parp-drug/,1
FDA OKs Xeomin in fourth indication; Nextbiotix raises $8M for microbiome tech � Endpoints News,"July 5, 2018 10:40 AM EDT",https://endpts.com/fda-oks-xeomin-in-fourth-indication-nextbiotix-raises-8m-for-microbiome-tech/,1
"With cash in the bank and an eye on Europe, Neurocrine buys out a London-based outfit � Endpoints News","August 30, 2022 07:26 AM EDT",https://endpts.com/with-cash-in-the-bank-and-an-eye-on-europe-neurocrine-buys-out-a-london-based-outfit/,0
Grifols makes a $146M bet on a Stanford play in a controversial anti-aging field � Endpoints News,"September 8, 2020 07:33 AM EDTUpdated 08:28 AM",https://endpts.com/grifols-makes-a-146m-bet-on-a-stanford-play-in-a-controversial-anti-aging-field/,2
Indivior opens up a $30M R&D center; Lilly strikes discovery deal with Topas � Endpoints News,"August 22, 2017 10:37 AM EDTUpdated 11:01 AM",https://endpts.com/ac-immune-reports-discovery-of-neurodegenerative-disease-antibodies-krystal-files-for-a-35m-ipo/,1
Acorda�s Ron Cohen brings the ax back out as new drug sales only trickle in while cash cow is led to the slaughter � Endpoints News,"October 23, 2019 04:23 PM EDTUpdated October 24, 07:04 AM",https://endpts.com/acordas-ron-cohen-brings-the-ax-back-out-as-new-drug-sales-only-trickle-in-while-cash-cow-is-led-to-the-slaughter/,0
"Targeting toxic protein aggregation, German biotech banks �12M to develop drug for rare neurodegenerative disorder � Endpoints News","June 27, 2019 09:36 AM EDT",https://endpts.com/targeting-toxic-protein-aggregation-german-biotech-banks-e12m-to-develop-drug-for-rare-neurodegenerative-disorder/,1
NeuExcell strikes deal with Fujifilm for stroke gene therapy; J&J expands in Ireland � Endpoints News,"September 16, 2021 11:10 AM EDTUpdated 12:13 PM",https://endpts.com/neuexcell-strikes-deal-with-fujifilm-for-stroke-gene-therapy-jj-expands-in-ireland/,1
Denali broadens tech to infiltrate the blood-brain barrier with Sirion deal � Endpoints News,"January 9, 2019 11:36 AM EST",https://endpts.com/denali-broadens-tech-to-infiltrate-the-blood-brain-barrier-with-sirion-deal/,1
Vertex lavishes $80M cash to expand gene therapy tool kit; Supernus bags a $300M CNS portfolio � Endpoints News,"April 30, 2020 11:05 AM EDTUpdated May 1, 06:52 AM",https://endpts.com/vertex-lavishes-80m-cash-to-expand-gene-therapy-tool-kit-supernus-bags-a-300m-cns-portfolio/,1
Acadia�s sweeping hunt for better Nuplazid data bags mixed results for schizophrenia � Endpoints News,"November 26, 2019 07:18 AM ESTUpdated 11:58 AM",https://endpts.com/acadias-sweeping-hunt-for-better-nuplazid-data-bags-mixed-results-for-schizophrenia/,0
Sotio partners with Merck to test lead candidate with Keytruda; DC�s KeifeRx raises $6M in Series A � and brings on two new board members � Endpoints News,"December 8, 2021 10:37 AM EST",https://endpts.com/sotio-partners-with-merck-to-test-lead-candidate-with-keytruda-dcs-keiferx-raises-6m-in-series-a-and-brings-on-two-new-board-members/,1
Biogen adds key manufacturing plant to its potentially quixotic aducanumab launch plan � Endpoints News,"May 27, 2021 12:49 PM EDT",https://endpts.com/biogen-adds-key-manufacturing-plant-to-its-potentially-quixotic-aducanumab-launch-plan/,1
"Astellas dumps a PhIII lung cancer drug; GSK gets one success, one failure in a pair of pivotal Crohn�s trials � Endpoints News","May 11, 2017 10:22 AM EDTUpdated May 12, 06:34 AM",https://endpts.com/astellas-dumps-a-phiii-lung-cancer-drug-gsk-gets-one-success-one-failure-in-a-pair-of-pivotal-crohns-trials/,1
"Arie Belldegrun�s vision for Ginkgo comes into view, as the now $15B company teams with Biogen on gene therapy � Endpoints News","May 21, 2021 08:32 AM EDTUpdated 09:06 AM",https://endpts.com/arie-belldegruns-vision-for-ginkgo-comes-into-view-as-the-now-15b-company-teams-with-biogen-on-gene-therapy/,0
"Personalized electric stimulation for epilepsy, depression? Morningside bets $17.5M on an idea dating back to Roman Empire � Endpoints News","May 4, 2021 07:36 AM EDT",https://endpts.com/personalized-electric-stimulation-for-epilepsy-depression-morningside-bets-17-5m-on-an-idea-dating-back-to-roman-empire/,1
"Focused on blockbuster indications, Sage touts evidence that 217 could work on insomnia � Endpoints News","January 31, 2018 06:57 AM EST",https://endpts.com/focused-on-blockbuster-indications-sage-touts-evidence-that-217-could-work-on-insomnia/,1
"Takeda fleshes out CNS pact with peptide drugmaker, setting aside $3.5B in future milestones � Endpoints News","July 27, 2021 09:22 AM EDTUpdated August 23, 10:44 AM",https://endpts.com/takeda-fleshes-out-cns-pact-with-peptide-drugmaker-setting-aside-3-5b-in-future-milestones/,0
Alector presents PhII data on lead dementia drug; Chinese oncology biotech nets modest Series A+ � Endpoints News,"March 15, 2022 10:52 AM EDT",https://endpts.com/alector-presents-phii-data-on-lead-dementia-drug-chinese-oncology-biotech-nets-modest-series-a/,1
Vivek Ramaswamy recruits Eli Lilly R&D vet Salzmann as new CEO; Axovant drops collaboration � Endpoints News,"June 6, 2019 10:59 AM EDT",https://endpts.com/vivek-ramaswamy-recruits-eli-lilly-r-axovant-drops-collaboration/,1
News briefing: Top FDA official exits; Sun Genomics closes $9.25M Series A � Endpoints News,"September 16, 2020 11:02 AM EDT",https://endpts.com/news-briefing-top-fda-official-exits-sun-genomics-closes-9-25-million-series-a/,1
"Sanofi slashes another program for key molecule, while keeping hopes in handful of rare diseases � Endpoints News","June 1, 2021 06:57 AM EDTUpdated June 4, 01:42 AM",https://endpts.com/sanofi-slashes-another-program-for-key-molecule-while-keeping-hopes-in-handful-of-rare-diseases/,0
Troubled Acorda hurries to bar the door against a takeover attempt � Endpoints News,"September 1, 2017 07:52 AM EDT",https://endpts.com/troubled-acorda-hurries-to-bar-the-door-against-a-takeover-attempt/,1
Atlas-backed neurology player Arkuda reemerges from the grindstone with a lead progranulin drug approaching the clinic � Endpoints News,"February 10, 2022 09:14 AM EST",https://endpts.com/atlas-backed-neurology-player-arkuda-reemerges-from-the-grindstone-with-a-lead-progranulin-drug-approaching-the-clinic/,0
"After a roller coaster ride, Sage COO strikes out on his own to chart a new biotech path � Endpoints News","March 17, 2021 07:25 AM EDTUpdated 09:22 AM",https://endpts.com/after-a-roller-coaster-ride-sage-coo-strikes-out-on-his-own-to-chart-a-new-biotech-path/,0
"Axovant shares blasted as Vivek Ramaswamy�s premier drug proves worthless, second drug misses key goal � Endpoints News","January 8, 2018 08:29 AM EST",https://endpts.com/axovant-shares-blasted-as-vivek-ramaswamys-premier-drug-proves-worthless-second-drug-misses-key-goal/,1
"Spotlighting subgroup analysis, Theravance tries to carve out �narrow, but critically important� market for failed drug � Endpoints News","April 5, 2022 07:43 AM EDT",https://endpts.com/spotlighting-subgroup-analysis-theravance-tries-to-carve-out-narrow-but-critically-important-market-for-failed-drug/,1
"FDA derails Acorda�s marketing pitch, creating a crisis as flagship drug founders � Endpoints News","August 29, 2017 07:41 AM EDT",https://endpts.com/fda-derails-acordas-marketing-pitch-creating-a-crisis-as-flagship-drug-founders/,1
"AbbVie, Janssen, Novartis, Pfizer and UCB to jointly advance �digital� endpoint for atopic dermatitis � Endpoints News","November 2, 2021 07:04 AM EDT",https://endpts.com/abbvie-janssen-novartis-pfizer-and-ucb-to-jointly-advance-digital-endpoint-for-atopic-dermatitis/,1
"Astellas snaps up mitochondria-focused biotech, beefs up drug discovery in budget deal � Endpoints News","April 21, 2020 10:53 AM EDTUpdated 12:00 PM",https://endpts.com/astellas-snaps-up-mitochondria-focused-biotech-beefs-up-drug-discovery-in-budget-deal/,0
"Starting fresh in manufacturing, Forbion startup refuels to steer next-gen gene therapy approach for ALS, Alzheimer�s into clinic � Endpoints News","June 15, 2021 11:16 AM EDTUpdated 01:22 PM",https://endpts.com/starting-fresh-in-manufacturing-forbion-startup-refuels-to-steer-next-gen-therapy-therapy-approach-for-als-alzheimers-into-clinic/,1
"Targeting the BFPs of the CNS, Biogen licenses map of genetic neighborhoods in the brain � Endpoints News","January 10, 2020 08:11 AM ESTUpdated 09:07 AM",https://endpts.com/targeting-the-bfps-of-the-cns-biogen-licenses-map-of-genetic-neighborhoods-in-the-brain-in-up-to-287m-deal/,1
Tougher regulatory environment for biopharma? Debate ensues � Endpoints News,"March 24, 2021 07:30 AM EDTUpdated 05:54 PM",https://endpts.com/tougher-regulatory-environment-for-biopharma-debate-ensues/,0
Denali unveils new way of crossing blood brain barrier as the big neuroscience bet enters its clinical years � Endpoints News,"May 28, 2020 08:30 AM EDTUpdated 11:12 AM",https://endpts.com/denali-unveils-new-way-of-crossing-blood-brain-barrier-as-the-big-neuroscience-bets-enter-its-clinical-years/,1
Pfizer appeals on anti-kickback case; Chinese rare disease biotech enlists UW to research Duchenne gene therapies � Endpoints News,"November 1, 2021 10:37 AM EDT",https://endpts.com/pfizer-appeals-on-anti-kickback-case-chinese-rare-disease-biotech-enlists-uw-to-research-duchenne-gene-therapies/,1
Exclusive: ARCH and GV are building a large startup focused on mitochondrial diseases � Endpoints News,"March 9, 2022 05:41 AM ESTUpdated March 10, 10:07 AM",https://endpts.com/exclusive-arch-and-gv-are-building-a-large-startup-focused-on-mitochondrial-diseases/,1
"Daphne Koller�s AI startup gets $143M in new cash from a16z, others � Endpoints News","May 26, 2020 11:34 AM EDTUpdated 04:23 PM",https://endpts.com/daphne-kollers-ai-startup-gets-143m-in-new-cash-from-a16z-others/,0
Acadia preps for battle as the FDA rejects a potential blockbuster application � Endpoints News,"April 5, 2021 07:13 AM EDTUpdated 01:55 PM",https://endpts.com/acadia-preps-for-battle-as-the-fda-rejects-a-potential-blockbuster-approval/,0
